userId,movieId,rating
189,1282,5.0
189,1358,4.5
189,1376,4.0
189,1391,4.5
189,1407,4.0
189,1485,4.5
189,1580,4.0
189,1639,5.0
189,1676,4.0
189,1721,5.0
189,1777,4.5
189,1805,4.5
189,1954,3.0
189,2005,4.5
189,2080,4.5
189,2081,4.5
189,2085,5.0
189,2117,5.0
189,2161,4.5
189,2167,4.5
189,2302,4.0
189,2329,5.0
189,2355,4.5
189,2455,4.0
189,2572,4.5
189,2617,5.0
189,2657,5.0
189,2694,5.0
189,2826,4.5
189,2918,4.5
189,2953,3.5
189,2985,4.0
189,3081,5.0
189,3114,5.0
189,3175,4.0
189,3253,5.0
189,3255,4.5
189,3418,4.5
189,3421,3.5
189,3793,5.0
189,3826,3.5
189,3948,4.5
189,3949,4.5
189,4018,4.5
189,4022,5.0
189,4159,4.5
189,4226,5.0
189,4239,5.0
189,4246,4.5
189,4270,4.5
189,4308,4.0
189,4643,3.5
189,4792,5.0
189,4857,3.5
189,4878,4.5
189,4896,5.0
189,4993,5.0
189,5151,3.5
189,5218,4.5
189,5299,3.0
189,5481,4.0
189,5502,4.5
189,5679,3.5
189,6333,3.5
189,6373,4.0
189,6378,4.5
189,6383,2.0
189,7254,4.5
189,7444,3.0
189,8360,5.0
189,8368,5.0
189,8376,3.0
189,8528,4.5
189,8961,4.5
189,34162,4.0
189,35836,4.5
189,36529,5.0
189,38038,5.0
189,40815,5.0
189,44191,5.0
189,44974,5.0
189,46578,4.5
189,46948,3.5
189,51662,3.5
189,52973,4.5
189,53125,4.5
189,53996,4.5
189,54001,5.0
189,54272,4.0
189,54503,4.0
189,55282,4.5
189,56949,5.0
189,58803,4.0
189,59369,4.0
189,60069,4.5
189,60684,5.0
189,61132,4.5
189,64957,4.5
189,66097,4.5
189,68358,5.0
189,69844,5.0
189,74789,2.5
189,76093,4.5
189,77561,5.0
189,79702,5.0
189,81591,4.5
189,81834,5.0
190,32,4.5
190,260,4.5
190,318,4.5
190,357,3.5
190,507,4.5
190,541,4.5
190,720,3.0
190,745,4.0
190,778,4.0
190,1041,5.0
190,1196,4.5
190,1197,5.0
190,1198,4.0
190,1210,4.5
190,1222,4.5
190,1263,4.5
190,1270,4.0
190,1271,4.5
190,1291,4.0
190,1307,4.5
190,1354,4.5
190,1527,5.0
190,1597,4.0
190,1967,4.0
190,1968,4.0
190,2005,4.0
190,2011,4.0
190,2012,3.5
190,2021,3.5
190,2058,3.5
190,2115,4.0
190,2329,4.0
190,2420,3.0
190,2571,4.5
190,2628,3.5
190,2671,4.5
190,2677,4.0
190,2692,4.0
190,2858,4.0
190,2890,4.5
190,2959,4.0
190,3083,4.5
190,3147,4.0
190,3159,4.0
190,3160,4.5
190,3328,3.5
190,3355,3.0
190,3418,3.5
190,3897,4.0
190,3967,4.0
190,3996,4.5
190,3997,3.0
190,4380,4.5
190,4641,4.5
190,4772,4.5
190,4848,3.0
190,4878,4.5
190,4973,4.5
190,4978,4.0
190,5038,4.0
190,5378,3.5
190,5525,4.5
190,5618,4.5
190,5878,4.0
190,6056,4.5
190,6711,4.5
190,6870,4.0
190,6942,3.5
190,6979,4.0
190,7352,4.5
190,7361,4.0
190,7417,3.0
190,8961,4.5
190,26614,4.0
190,30707,4.5
190,33493,3.5
190,33794,3.0
190,34405,4.5
190,39231,4.5
190,46578,4.5
190,48394,4.5
190,54259,4.0
190,55247,4.5
190,56367,4.5
190,58559,4.0
190,59604,4.0
190,59615,3.5
190,62434,4.0
190,68358,4.0
190,69757,4.0
190,70286,3.5
190,72483,5.0
190,79132,4.0
191,50,4.5
191,303,2.5
191,318,5.0
191,419,0.5
191,527,4.5
191,663,4.0
191,671,5.0
191,904,5.0
191,1385,2.0
191,1586,1.5
191,2109,4.5
191,2134,3.5
191,2183,4.0
191,2371,3.5
191,2795,3.0
191,2993,3.0
191,3062,4.5
191,3087,4.0
191,3263,2.0
191,3639,3.0
191,3826,1.5
191,4499,4.0
191,5049,3.0
191,5650,4.5
192,14,3.0
192,44,2.0
192,101,5.0
192,145,5.0
192,209,3.0
192,253,4.0
192,434,4.0
192,454,3.0
192,529,4.0
192,673,2.0
192,737,3.0
192,761,2.0
192,780,5.0
192,1097,5.0
192,1197,4.0
192,1215,5.0
192,1230,4.0
192,1244,4.0
192,1304,4.0
192,1374,5.0
192,1387,4.0
192,1587,5.0
192,1625,5.0
192,1639,5.0
192,1732,5.0
192,1863,2.0
192,2000,5.0
192,2001,4.0
192,2002,3.0
192,2247,4.0
192,2302,4.0
192,2340,3.0
192,2355,5.0
192,2404,1.0
192,2416,4.0
192,2460,5.0
192,2587,3.0
192,2746,4.0
192,2959,5.0
192,2976,4.0
192,3034,5.0
192,3044,4.0
192,3082,4.0
192,3145,3.0
192,3147,5.0
192,3174,4.0
192,3263,4.0
192,3623,5.0
192,3633,4.0
192,3638,4.0
192,3745,4.0
192,3760,5.0
192,3763,4.0
192,3770,5.0
192,3777,2.0
192,3793,4.0
192,3802,1.0
192,3807,4.0
192,3809,4.0
192,3810,3.0
192,3821,5.0
192,3826,5.0
192,3834,3.0
192,3840,3.0
192,3844,4.0
193,260,2.0
193,538,1.0
193,920,1.0
193,1090,2.0
193,1204,3.0
193,1307,5.0
193,1430,1.0
193,1968,5.0
193,2028,5.0
193,2287,1.0
193,2366,1.0
193,2376,5.0
193,2724,2.0
193,4866,1.0
193,4896,1.0
193,4901,5.0
193,4960,2.0
193,4993,1.0
193,4994,2.0
193,4995,4.0
193,5009,2.0
193,5010,4.0
194,104,4.0
194,260,5.0
194,594,4.0
194,784,4.5
194,919,4.0
194,924,2.0
194,1073,4.5
194,1196,5.0
194,1210,5.0
194,1225,4.5
194,1380,4.5
194,1917,4.0
194,2054,4.0
194,2091,2.5
194,2092,4.5
194,2355,3.5
194,2502,5.0
194,2628,5.0
194,2716,3.5
194,3114,4.5
194,3793,4.5
194,4306,4.5
194,4993,5.0
194,5378,5.0
194,5445,5.0
194,5952,5.0
194,7153,5.0
194,33493,5.0
195,24,2.0
195,223,5.0
195,407,4.0
195,785,3.0
195,919,1.0
195,1093,4.0
195,1127,2.0
195,1210,5.0
195,1513,1.0
195,1623,1.0
195,1792,2.0
195,2133,1.0
195,2188,4.0
195,2336,5.0
195,2355,4.0
195,2395,4.0
195,2396,4.0
195,2428,1.0
195,2485,1.0
195,2490,4.0
195,2492,1.0
195,2502,4.0
195,2541,1.0
195,2560,5.0
195,2568,1.0
195,2572,1.0
195,2580,4.0
195,2598,2.0
195,2599,4.0
195,2600,4.0
195,2605,1.0
195,2606,1.0
195,2622,5.0
195,2672,3.0
195,2683,2.0
195,2688,2.0
195,2694,2.0
195,2699,3.0
195,2700,3.0
195,2701,1.0
195,2702,4.0
195,2706,3.0
195,2707,3.0
195,2710,5.0
195,2712,3.0
195,2716,2.0
195,2718,5.0
195,2719,1.0
195,2723,2.0
195,2724,1.0
195,2762,4.0
195,2763,2.0
195,2770,3.0
195,2771,1.0
195,2772,3.0
195,2806,1.0
195,2826,4.0
195,2827,1.0
195,2840,1.0
195,2841,1.0
195,2856,1.0
195,2858,5.0
195,2881,2.0
195,2959,5.0
195,2961,1.0
195,2976,5.0
195,2987,4.0
195,2997,5.0
195,3004,3.0
195,3005,2.0
195,3081,5.0
195,3100,4.0
195,3113,2.0
195,3160,5.0
195,3174,4.0
195,3176,1.0
195,3273,1.0
195,3298,4.0
195,3300,3.0
195,3409,1.0
195,3516,2.0
195,3534,2.0
195,3578,4.0
195,3593,1.0
195,3745,4.0
195,3752,2.0
195,3753,3.0
195,3754,1.0
195,3793,4.0
195,3915,1.0
195,3967,1.0
195,3972,1.0
196,592,4.0
196,709,3.0
196,1033,3.0
196,1036,4.0
196,1088,5.0
196,1091,2.0
196,1097,3.0
196,1101,5.0
196,1128,1.0
196,1196,4.0
196,1197,5.0
196,1198,5.0
196,1200,5.0
196,1240,4.0
196,1258,3.0
196,1259,4.0
196,1261,4.0
196,1270,5.0
196,1291,4.0
196,1307,4.0
196,1326,3.0
196,1347,4.0
196,1381,2.0
196,1587,4.0
196,1956,4.0
196,1961,4.0
196,1962,4.0
196,1967,5.0
196,1968,5.0
196,1994,5.0
196,2000,4.0
196,2003,5.0
196,2005,5.0
196,2011,3.0
196,2033,3.0
196,2048,4.0
196,2054,3.0
196,2072,1.0
196,2081,5.0
196,2088,1.0
196,2093,5.0
196,2100,4.0
196,2105,1.0
196,2115,5.0
196,2122,4.0
196,2123,4.0
196,2133,4.0
196,2134,5.0
196,2139,4.0
196,2140,3.0
196,2141,5.0
196,2161,5.0
196,2163,1.0
196,2174,5.0
196,2193,5.0
196,2378,5.0
196,2379,5.0
196,2380,4.0
196,2381,4.0
196,2382,4.0
196,2383,3.0
196,2405,2.0
196,2407,2.0
196,2410,3.0
196,2413,3.0
196,2414,5.0
196,2420,5.0
196,2421,3.0
196,2422,4.0
196,2423,4.0
196,2450,1.0
196,2453,4.0
196,2455,3.0
196,2470,4.0
196,2478,4.0
196,2517,3.0
196,2668,1.0
196,2701,3.0
196,2706,5.0
196,2709,3.0
196,2714,3.0
196,2716,3.0
196,2717,3.0
196,2746,5.0
196,2762,5.0
196,2787,5.0
196,2794,3.0
196,2797,5.0
196,2805,3.0
196,2846,2.0
197,50,4.5
197,110,5.0
197,147,4.0
197,318,5.0
197,475,4.0
197,858,4.5
197,1221,5.0
197,1586,1.0
197,2205,3.0
197,2278,4.0
197,2411,4.0
197,2580,4.0
197,4351,4.0
197,5047,4.0
197,6016,5.0
197,6615,3.0
197,44974,2.0
197,45106,2.0
197,58559,5.0
197,60756,4.0
197,78209,4.0
197,87306,4.5
198,50,4.5
198,293,4.5
198,296,4.5
198,1249,4.0
198,2571,4.0
198,2959,4.0
198,3744,3.5
198,3949,5.0
198,4226,4.5
198,4235,4.0
198,4251,3.5
198,4878,4.0
198,4888,4.0
198,4993,4.5
198,5574,3.5
198,5608,4.5
198,5952,4.5
198,7361,4.0
198,7773,4.0
198,8950,4.5
198,27317,3.5
198,27592,4.0
198,27674,4.0
198,27727,4.5
198,27773,4.0
198,32587,4.5
198,32598,1.0
198,33903,4.5
198,39427,4.0
198,40412,4.0
198,42632,3.5
198,44191,3.5
198,44555,4.0
198,48043,5.0
198,48394,4.0
198,48516,4.5
198,48780,4.5
198,49530,4.0
198,52952,3.5
198,53996,4.0
198,54999,4.5
198,55765,4.0
198,58103,3.5
198,59016,4.5
198,59315,4.0
199,1,4.0
199,14,3.0
199,17,4.0
199,40,3.0
199,52,4.0
199,62,2.0
199,107,3.0
199,116,5.0
199,141,3.0
199,612,3.0
199,653,3.0
199,780,3.0
199,800,5.0
199,830,3.0
199,833,4.0
199,852,3.0
199,866,5.0
199,994,5.0
199,1041,4.0
199,1042,3.0
199,1054,4.0
199,1060,5.0
199,1111,5.0
199,1113,3.0
199,1183,2.0
199,1310,5.0
199,1354,3.0
199,1359,3.0
199,1367,2.0
199,1393,3.0
199,4424,3.0
200,6,5.0
200,10,3.0
200,17,4.0
200,19,2.0
200,20,4.0
200,21,5.0
200,32,5.0
200,95,3.0
200,110,4.0
200,141,3.0
200,145,3.0
200,150,5.0
200,151,4.0
200,153,1.0
200,161,4.0
200,163,4.0
200,165,4.0
200,168,3.0
200,172,4.0
200,173,3.0
200,194,5.0
200,196,3.0
200,208,3.0
200,227,4.0
200,231,3.0
200,253,5.0
200,257,3.0
200,273,5.0
200,292,4.0
200,293,4.0
200,296,5.0
200,300,3.0
200,315,3.0
200,316,3.0
200,337,3.0
200,344,3.0
200,349,3.0
200,350,3.0
200,353,5.0
200,355,3.0
200,356,4.0
200,357,4.0
200,364,4.0
200,367,3.0
200,368,4.0
200,370,4.0
200,374,3.0
200,377,3.0
200,380,4.0
200,382,5.0
200,419,3.0
200,434,3.0
200,442,3.0
200,454,3.0
200,457,3.0
200,466,4.0
200,480,3.0
200,485,4.0
200,500,3.0
200,509,5.0
200,520,5.0
200,527,5.0
200,539,3.0
200,543,5.0
200,552,2.0
200,553,4.0
200,586,3.0
200,587,3.0
200,588,4.0
200,589,3.0
200,590,3.0
200,592,4.0
200,593,4.0
200,594,3.0
200,595,4.0
200,597,3.0
200,608,5.0
200,786,3.0
201,29,5.0
201,110,3.0
201,111,4.5
201,215,5.0
201,296,4.5
201,541,5.0
201,665,5.0
201,720,5.0
201,858,4.5
201,904,5.0
201,923,4.5
201,965,4.5
201,1078,5.0
201,1175,5.0
201,1199,5.0
201,1206,4.0
201,1208,4.0
201,1211,4.5
201,1219,5.0
201,1225,4.5
201,1237,4.5
201,1252,4.0
201,1464,5.0
201,1499,0.5
201,1732,4.0
201,1892,4.5
201,2076,5.0
201,2360,5.0
201,2481,4.0
201,2571,4.5
201,2585,4.5
201,2594,4.0
201,2692,4.0
201,2731,5.0
201,2843,4.5
201,2916,4.0
201,2959,4.0
201,3000,4.0
201,3005,0.5
201,3060,4.5
201,3498,5.0
201,3518,4.5
201,3707,4.0
201,3910,5.0
201,3920,4.5
201,4017,3.5
201,4027,4.0
201,4144,5.0
201,4235,5.0
201,4273,4.5
201,4572,4.0
201,4819,4.0
201,4848,4.5
201,4873,5.0
201,4914,5.0
201,4973,5.0
201,5074,3.0
201,5269,4.5
201,5291,4.0
201,5333,3.5
201,5508,3.5
201,5570,4.0
201,5613,4.5
201,5618,5.0
201,5838,4.5
201,5890,4.0
201,6016,3.0
201,6350,3.5
201,6366,4.0
201,6538,4.5
201,6540,4.5
201,6876,4.0
201,6890,4.0
201,6975,4.0
201,7361,4.5
201,7371,4.5
201,8014,5.0
201,8367,4.5
201,8477,5.0
201,8573,4.0
201,8638,5.0
201,8810,0.5
201,8930,4.5
201,8949,4.0
201,26082,3.0
201,26840,4.0
201,27727,4.5
201,27773,4.0
201,27792,5.0
201,30803,5.0
201,33592,4.5
201,34326,3.5
201,36276,4.5
201,44555,4.0
201,46723,4.0
201,55063,4.5
201,55069,4.5
201,55269,4.5
201,55442,5.0
201,58303,4.5
202,1,5.0
202,10,3.0
202,11,3.0
202,21,5.0
202,24,3.0
202,25,3.0
202,32,5.0
202,39,3.0
202,45,3.0
202,47,3.0
202,58,5.0
202,70,3.0
202,104,3.0
202,111,4.0
202,112,3.0
202,141,3.0
202,150,4.0
202,151,3.0
202,153,3.0
202,160,2.0
202,161,3.0
202,162,5.0
202,163,3.0
202,165,3.0
202,170,3.0
202,172,3.0
202,185,3.0
202,193,2.0
202,196,2.0
202,208,3.0
202,216,3.0
202,223,3.0
202,224,3.0
202,227,2.0
202,230,2.0
202,231,3.0
202,235,3.0
202,246,4.0
202,252,3.0
202,253,3.0
202,256,3.0
202,266,3.0
202,267,2.0
202,288,1.0
202,292,3.0
202,293,3.0
202,296,5.0
202,303,3.0
202,315,3.0
202,316,3.0
202,317,3.0
202,318,4.0
202,325,1.0
202,329,4.0
202,333,3.0
202,337,4.0
202,339,3.0
202,340,3.0
202,342,3.0
202,344,3.0
202,349,3.0
202,355,3.0
202,367,3.0
202,380,5.0
202,383,3.0
202,417,4.0
202,421,3.0
202,433,3.0
202,434,3.0
202,440,3.0
202,454,3.0
202,457,3.0
202,509,3.0
202,514,3.0
202,515,3.0
202,550,3.0
202,551,5.0
202,553,4.0
202,555,3.0
202,585,3.0
202,588,3.0
202,590,4.0
202,592,3.0
202,595,3.0
202,608,4.0
202,735,3.0
203,19,3.5
203,32,5.0
203,44,2.0
203,150,3.0
203,256,1.5
203,344,3.5
203,410,3.0
203,466,3.0
203,485,2.5
203,555,4.0
203,592,4.0
203,673,1.0
203,924,3.5
203,1200,4.5
203,1208,5.0
203,1214,5.0
203,1255,4.5
203,1270,4.0
203,1274,4.5
203,1282,1.5
203,1287,4.0
203,1320,4.0
203,1377,4.5
203,1517,4.5
203,1562,2.0
203,2011,4.0
203,2012,4.0
203,2021,5.0
203,2117,5.0
203,2124,4.0
203,2140,4.5
203,2288,4.5
203,2329,4.0
203,2407,4.0
203,2455,4.5
203,2683,4.5
203,2699,3.5
203,2746,4.0
203,2765,4.0
203,2791,2.5
203,4370,3.0
203,5481,4.0
203,5902,4.5
203,6383,0.5
203,6502,4.5
203,8810,1.0
203,27478,1.5
203,33794,4.0
203,51662,4.5
203,55282,3.5
204,1,5.0
204,29,5.0
204,32,5.0
204,47,4.5
204,65,4.5
204,88,4.0
204,110,2.5
204,223,4.0
204,235,4.5
204,260,4.0
204,296,4.0
204,327,3.0
204,356,4.0
204,362,3.0
204,413,4.0
204,419,3.5
204,480,4.5
204,551,5.0
204,588,5.0
204,589,5.0
204,780,5.0
204,1073,4.0
204,1089,5.0
204,1136,5.0
204,1196,5.0
204,1197,5.0
204,1198,4.0
204,1206,4.5
204,1207,3.0
204,1210,4.5
204,1240,4.5
204,1270,4.0
204,1285,4.0
204,2046,4.0
204,2053,3.5
204,2072,4.5
204,2134,4.0
204,2139,4.0
204,2174,5.0
204,2291,5.0
204,2355,5.0
204,2394,3.5
204,2797,5.0
204,2959,5.0
204,2987,5.0
204,3087,5.0
204,3114,5.0
204,3697,3.5
204,3793,4.0
204,3911,3.5
204,4226,5.0
204,4306,4.0
204,4571,5.0
204,4720,4.0
204,4878,5.0
204,4886,4.5
204,5218,4.0
204,5618,5.0
204,5991,4.5
204,6377,5.0
204,6539,5.0
204,7147,5.0
204,7361,3.5
204,8784,4.0
204,8874,4.0
204,8961,4.0
204,32587,5.0
204,44199,4.5
204,48394,5.0
204,51255,3.0
204,60069,4.0
204,66097,4.5
204,78499,5.0
205,1,4.0
205,6,4.5
205,21,4.0
205,29,4.0
205,32,4.0
205,39,2.0
205,47,4.5
205,50,4.5
205,110,1.0
205,123,5.0
205,145,1.5
205,153,2.0
205,165,3.5
205,185,2.5
205,194,4.0
205,208,2.0
205,231,1.5
205,292,2.0
205,296,4.0
205,316,3.0
205,344,2.0
205,348,3.5
205,349,3.0
205,356,3.5
205,357,3.5
205,367,2.0
205,377,3.0
205,380,2.0
205,431,4.0
205,434,2.0
205,457,3.0
205,475,4.0
205,480,3.0
205,500,2.0
205,527,4.0
205,539,3.0
205,541,5.0
205,587,1.0
205,589,4.0
205,590,1.5
205,592,2.0
205,593,3.5
205,597,3.0
205,608,4.5
205,648,2.0
205,733,3.0
205,736,2.0
205,778,4.0
205,780,3.5
205,858,4.5
205,1036,4.5
205,1042,2.0
205,1047,2.0
205,1089,4.0
205,1097,4.0
205,1136,4.0
205,1186,2.0
205,1193,4.0
205,1196,2.0
205,1198,5.0
205,1213,4.0
205,1214,4.0
205,1221,4.0
205,1233,2.0
205,1240,4.5
205,1252,3.5
205,1265,3.0
205,1270,4.0
205,1291,4.0
205,1343,3.0
205,1466,4.5
205,1527,4.0
205,1580,3.0
205,1617,4.0
205,1645,2.0
205,1721,1.0
205,1722,2.5
205,1747,4.5
205,1917,2.0
205,1923,3.0
205,1961,3.0
205,1966,4.0
205,2023,4.5
205,2028,4.0
205,2064,4.0
205,2108,3.0
205,2329,4.0
205,2502,4.0
205,2571,4.0
205,2628,2.0
205,2671,4.0
205,2706,2.5
205,2716,3.0
205,2750,3.5
205,2762,3.0
205,2858,3.0
205,2916,2.0
205,2918,4.0
205,2959,4.0
205,2962,3.5
205,2997,3.0
205,3160,4.5
205,3173,3.5
205,3252,3.5
205,3578,4.0
205,3793,4.0
205,3916,3.5
205,3977,1.5
205,3996,4.0
205,4022,3.5
205,4027,3.5
205,4034,4.0
205,4144,4.5
205,4246,4.0
205,4306,4.0
205,4963,4.0
205,4993,4.0
205,4995,4.0
205,5349,4.0
205,5377,4.5
205,5378,2.0
205,5418,4.0
205,5445,4.0
205,5669,4.0
205,5816,3.5
205,5952,4.0
205,5989,3.5
205,6218,3.5
205,6333,4.0
205,6365,4.0
205,6377,4.0
205,6539,3.5
205,6711,4.0
205,6874,1.0
205,6942,4.0
205,7153,4.0
205,8360,3.0
205,8368,4.0
205,8636,4.0
205,8665,4.0
205,8961,3.0
205,30749,4.0
205,32587,1.0
205,33493,2.0
205,33794,4.0
205,38294,2.0
205,40815,4.0
205,44191,3.0
205,45722,2.0
205,46578,4.5
205,48516,4.0
205,49272,4.0
205,51084,3.5
205,52973,3.5
205,53322,3.5
205,54286,4.5
206,5,3.5
206,7,3.5
206,39,3.0
206,73,3.0
206,122,3.5
206,150,3.5
206,153,3.0
206,163,3.5
206,265,5.0
206,276,3.0
206,318,5.0
206,339,4.0
206,353,3.5
206,356,4.0
206,368,1.0
206,497,3.0
206,500,4.5
206,539,4.0
206,587,4.5
206,593,4.0
206,597,4.5
206,647,3.5
206,788,4.0
206,830,4.0
206,902,3.0
206,915,3.5
206,920,2.5
206,1035,4.0
206,1066,4.5
206,1088,4.5
206,1092,3.5
206,1094,4.0
206,1197,5.0
206,1259,4.0
206,1265,3.5
206,1307,3.5
206,1380,4.0
206,1381,2.0
206,1393,4.0
206,1416,4.5
206,1457,4.5
206,1475,5.0
206,1477,5.0
206,1487,3.5
206,1527,4.5
206,1569,3.0
206,1580,5.0
206,1610,3.0
206,1680,3.0
206,1722,3.5
206,1784,2.5
206,1821,3.5
206,1835,3.0
206,1918,4.0
206,1923,1.5
206,2002,4.0
206,2018,3.0
206,2020,3.0
206,2080,3.0
206,2100,2.5
206,2154,4.0
206,2167,4.0
206,2291,2.5
206,2353,4.5
206,2355,3.0
206,2369,3.0
206,2396,4.5
206,2424,3.0
206,2581,3.5
206,2671,3.5
206,2692,3.5
206,2724,3.0
206,2942,4.0
206,2959,5.0
206,2978,3.5
206,3147,4.0
206,3257,4.0
206,3301,4.0
206,3408,4.0
206,3452,5.0
206,3510,3.5
206,3554,5.0
206,3578,3.0
206,3755,2.0
206,3793,3.5
206,3863,2.5
206,3882,3.0
206,3953,3.5
206,3968,3.0
206,3969,3.5
206,3977,4.0
206,3994,3.5
206,4014,4.0
206,4018,4.0
206,4025,3.0
206,4027,3.5
206,4054,2.5
206,4069,4.0
206,4155,3.5
206,4226,3.5
206,4231,3.5
206,4232,3.5
206,4238,3.5
206,4246,2.0
206,4248,3.0
206,4306,5.0
206,4308,2.0
206,4344,3.5
206,4361,4.0
206,4367,3.5
206,4369,3.5
206,4370,2.0
206,4388,3.5
206,4447,3.5
206,4448,2.5
206,4639,4.0
206,4700,3.0
206,4701,3.5
206,4886,4.0
206,4890,3.5
206,4896,4.0
206,4936,3.5
206,4963,4.5
206,4975,3.0
206,4992,2.5
206,5015,2.5
206,5135,4.0
206,5225,3.0
206,5254,3.5
206,5266,3.5
206,5296,4.5
206,5299,4.0
206,5313,3.5
206,5349,4.0
206,5414,3.5
206,5445,4.0
206,5452,3.0
206,5459,5.0
206,5507,3.5
206,5572,3.5
206,5609,4.0
206,5610,3.0
206,5620,4.0
206,5664,4.0
206,5673,1.5
206,5816,4.0
206,5872,3.0
206,5881,3.0
206,5943,3.5
206,5970,3.5
206,5985,5.0
206,5989,3.5
206,6058,3.0
206,6154,4.0
206,6155,3.0
206,6157,3.0
206,6218,4.0
206,6238,3.0
206,6266,3.0
206,6333,3.5
206,6365,3.0
206,6367,4.0
206,6373,3.5
206,6377,3.5
206,6378,3.5
206,6466,5.0
206,6503,4.0
206,6535,2.5
206,6548,4.5
206,6564,3.5
206,6619,3.0
206,6711,2.0
206,6776,4.0
206,6862,4.0
206,6874,4.0
206,6888,3.0
206,6934,3.0
206,6942,3.0
206,6952,2.5
206,7143,4.0
206,7149,3.5
206,7154,3.0
206,7158,2.5
206,7163,3.5
206,7254,3.0
206,7261,3.5
206,7360,2.0
206,7361,1.5
206,7368,3.0
206,7380,3.5
206,7381,3.0
206,7438,3.5
206,7444,0.5
206,7445,4.5
206,7450,4.0
206,7701,3.0
206,8360,4.0
206,8361,4.0
206,8368,3.0
206,8371,4.0
206,8623,3.0
206,8636,4.0
206,8644,4.5
206,8665,3.5
206,8666,3.0
206,8781,4.0
206,8783,3.5
206,8798,3.5
206,8808,4.0
206,8866,4.0
206,8907,2.5
206,8916,3.0
206,8958,4.5
206,8961,5.0
206,8969,2.5
206,8984,3.5
206,8985,2.5
206,27808,4.5
206,31685,5.0
206,31694,4.0
206,33145,2.5
207,10,1.0
207,21,4.0
207,70,1.0
207,150,3.0
207,260,4.0
207,292,2.0
207,353,3.0
207,376,2.0
207,377,3.0
207,380,1.0
207,480,3.0
207,555,3.0
207,589,3.0
207,592,3.0
207,610,4.0
207,733,3.0
207,858,5.0
207,915,2.0
207,1036,3.0
207,1127,2.0
207,1196,3.0
207,1197,3.0
207,1198,4.0
207,1200,3.0
207,1210,3.0
207,1214,4.0
207,1220,4.0
207,1221,5.0
207,1222,3.0
207,1234,3.0
207,1240,4.0
207,1304,4.0
207,1387,4.0
207,1518,2.0
207,1527,2.0
207,1552,2.0
207,1573,2.0
207,1580,3.0
207,1586,2.0
207,1597,2.0
207,1608,2.0
207,1610,3.0
207,1667,2.0
207,1721,3.0
207,1784,3.0
207,1785,4.0
207,1876,3.0
207,1884,2.0
207,1907,3.0
207,1912,4.0
207,1916,4.0
207,1954,3.0
207,1968,3.0
207,2000,3.0
207,2013,2.0
207,2064,3.0
208,1,4.0
208,11,3.0
208,14,4.0
208,16,1.5
208,17,5.0
208,21,4.5
208,25,2.0
208,28,4.0
208,29,5.0
208,32,3.0
208,34,4.5
208,36,5.0
208,39,4.0
208,47,3.5
208,50,4.5
208,52,3.0
208,62,1.0
208,72,3.5
208,77,4.0
208,84,3.5
208,85,4.0
208,95,3.0
208,110,3.5
208,111,5.0
208,116,3.5
208,121,5.0
208,125,4.0
208,131,3.0
208,144,3.0
208,150,5.0
208,162,4.0
208,165,3.5
208,176,4.0
208,180,1.5
208,187,3.0
208,190,4.0
208,194,3.0
208,205,4.0
208,206,3.0
208,208,3.0
208,213,5.0
208,215,5.0
208,223,3.5
208,229,3.0
208,232,4.0
208,233,3.0
208,246,4.5
208,247,4.0
208,253,3.0
208,260,4.5
208,272,4.0
208,288,4.0
208,290,3.5
208,296,5.0
208,300,4.0
208,303,4.0
208,306,4.0
208,307,4.0
208,308,3.0
208,314,3.0
208,318,4.5
208,319,3.0
208,327,3.0
208,334,5.0
208,337,4.0
208,339,1.5
208,342,3.5
208,344,3.0
208,345,3.5
208,346,4.0
208,348,3.0
208,353,3.0
208,356,1.0
208,357,4.0
208,363,4.5
208,364,3.5
208,367,3.5
208,370,3.5
208,372,3.0
208,373,3.5
208,376,3.0
208,377,2.0
208,380,3.5
208,382,4.0
208,412,3.5
208,417,3.5
208,422,4.0
208,428,4.0
208,440,4.0
208,441,4.5
208,446,4.0
208,456,3.0
208,457,5.0
208,461,3.5
208,465,2.0
208,466,3.0
208,469,1.5
208,471,3.5
208,474,4.0
208,475,5.0
208,480,4.5
208,483,2.0
208,492,3.0
208,497,3.0
208,501,4.0
208,508,1.5
208,509,4.0
208,517,4.0
208,521,2.0
208,523,3.0
208,524,3.5
208,527,4.5
208,529,4.0
208,532,3.0
208,535,4.0
208,538,4.0
208,539,4.0
208,541,4.5
208,549,4.5
208,551,3.5
208,555,2.5
208,556,4.0
208,562,4.0
208,568,3.0
208,574,4.0
208,581,3.5
208,586,3.5
208,587,4.0
208,588,4.5
208,589,2.5
208,590,2.0
208,592,3.0
208,593,4.5
208,595,4.0
208,597,0.5
208,598,4.0
208,605,4.0
208,608,4.0
208,648,0.5
208,661,2.5
208,674,3.0
208,678,4.5
208,708,3.0
208,714,3.0
208,720,4.0
208,728,4.0
208,733,2.0
208,736,2.5
208,745,4.0
208,750,4.0
208,752,1.5
208,766,4.0
208,778,4.0
208,780,4.0
208,785,2.5
208,800,5.0
208,803,3.0
208,838,3.0
208,851,3.0
208,852,3.5
208,854,5.0
208,858,5.0
208,896,4.0
208,898,5.0
208,899,4.0
208,903,5.0
208,904,5.0
208,905,5.0
208,908,5.0
208,909,4.0
208,910,4.5
208,912,5.0
208,913,3.0
208,919,5.0
208,920,4.0
208,921,4.0
208,922,4.0
